Column1,Time(sec)Min,Time(sec)Max,Time(sec)Std,Time(sec)Med,Time(sec)Avg,Time(sec)Skewness,Time(sec)Kurtosis,VGRF_left_s1Min,VGRF_left_s1Max,VGRF_left_s1Std,VGRF_left_s1Med,VGRF_left_s1Avg,VGRF_left_s1Skewness,VGRF_left_s1Kurtosis,VGRF_left_s2Min,VGRF_left_s2Max,VGRF_left_s2Std,VGRF_left_s2Med,VGRF_left_s2Avg,VGRF_left_s2Skewness,VGRF_left_s2Kurtosis,VGRF_left_s3Min,VGRF_left_s3Max,VGRF_left_s3Std,VGRF_left_s3Med,VGRF_left_s3Avg,VGRF_left_s3Skewness,VGRF_left_s3Kurtosis,VGRF_left_s4Min,VGRF_left_s4Max,VGRF_left_s4Std,VGRF_left_s4Med,VGRF_left_s4Avg,VGRF_left_s4Skewness,VGRF_left_s4Kurtosis,VGRF_left_s5Min,VGRF_left_s5Max,VGRF_left_s5Std,VGRF_left_s5Med,VGRF_left_s5Avg,VGRF_left_s5Skewness,VGRF_left_s5Kurtosis,VGRF_left_s6Min,VGRF_left_s6Max,VGRF_left_s6Std,VGRF_left_s6Med,VGRF_left_s6Avg,VGRF_left_s6Skewness,VGRF_left_s6Kurtosis,VGRF_left_s7Min,VGRF_left_s7Max,VGRF_left_s7Std,VGRF_left_s7Med,VGRF_left_s7Avg,VGRF_left_s7Skewness,VGRF_left_s7Kurtosis,VGRF_left_s8Min,VGRF_left_s8Max,VGRF_left_s8Std,VGRF_left_s8Med,VGRF_left_s8Avg,VGRF_left_s8Skewness,VGRF_left_s8Kurtosis,VGRF_right_s1Min,VGRF_right_s1Max,VGRF_right_s1Std,VGRF_right_s1Med,VGRF_right_s1Avg,VGRF_right_s1Skewness,VGRF_right_s1Kurtosis,VGRF_right_s2Min,VGRF_right_s2Max,VGRF_right_s2Std,VGRF_right_s2Med,VGRF_right_s2Avg,VGRF_right_s2Skewness,VGRF_right_s2Kurtosis,VGRF_right_s3Min,VGRF_right_s3Max,VGRF_right_s3Std,VGRF_right_s3Med,VGRF_right_s3Avg,VGRF_right_s3Skewness,VGRF_right_s3Kurtosis,VGRF_right_s4Min,VGRF_right_s4Max,VGRF_right_s4Std,VGRF_right_s4Med,VGRF_right_s4Avg,VGRF_right_s4Skewness,VGRF_right_s4Kurtosis,VGRF_right_s5Min,VGRF_right_s5Max,VGRF_right_s5Std,VGRF_right_s5Med,VGRF_right_s5Avg,VGRF_right_s5Skewness,VGRF_right_s5Kurtosis,VGRF_right_s6Min,VGRF_right_s6Max,VGRF_right_s6Std,VGRF_right_s6Med,VGRF_right_s6Avg,VGRF_right_s6Skewness,VGRF_right_s6Kurtosis,VGRF_right_s7Min,VGRF_right_s7Max,VGRF_right_s7Std,VGRF_right_s7Med,VGRF_right_s7Avg,VGRF_right_s7Skewness,VGRF_right_s7Kurtosis,VGRF_right_s8Min,VGRF_right_s8Max,VGRF_right_s8Std,VGRF_right_s8Med,VGRF_right_s8Avg,VGRF_right_s8Skewness,VGRF_right_s8Kurtosis,Total_force_leftMin,Total_force_leftMax,Total_force_leftStd,Total_force_leftMed,Total_force_leftAvg,Total_force_leftSkewness,Total_force_leftKurtosis,Total_force_rightMin,Total_force_rightMax,Total_force_rightStd,Total_force_rightMed,Total_force_rightAvg,Total_force_rightSkewness,Total_force_rightKurtosis,Status
165,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,316.58,97.4055083,23.1,80.12684849,0.815791905,-0.971809097,0,205.81,51.87320246,3.96,38.64774385,1.024858908,-0.481150468,0,135.52,33.34706124,0,24.40513121,1.047995076,-0.39678687,0,308.55,74.52207974,13.42,62.00855587,0.734923552,-1.008277728,0,79.64,18.39460888,0,15.32741707,0.640909224,-1.243433117,0,303.49,99.37720197,89.54,107.5519327,0.237058838,-1.567887097,0,293.59,94.7213191,113.08,108.4532464,0.124226888,-1.551627909,0,182.16,63.77025742,68.31,73.79906173,0.116571594,-1.657262924,0,369.05,118.3856159,21.67,93.35653161,0.914265579,-0.774992105,0,222.31,68.41759544,9.13,52.1803763,1.009856197,-0.481662926,0,89.98,26.98255477,3.52,21.07723634,0.908494651,-0.687210378,0,262.79,75.70235414,16.06,64.21987539,0.75405403,-0.942794833,0,27.28,6.743384552,0,5.422560654,0.694607047,-1.150458556,0,362.01,116.9928209,102.52,124.1080038,0.295311945,-1.486701388,0,289.74,65.55595671,65.56,70.60360621,0.558262371,-0.784138937,0,197.01,65.58739476,69.63,73.59855092,0.180266679,-1.538512702,0,1217.81,443.4147916,519.035,510.3199373,0.098388816,-1.635248079,0,1175.13,419.9843804,594.55,504.5667412,-0.043414531,-1.680681506,1
166,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,325.93,91.00525991,20.24,74.49895692,0.804425855,-1.002518938,0,186.12,47.46694438,3.96,35.15769929,1.034820444,-0.4382189,0,109.23,32.38668349,0,23.62099769,1.036876982,-0.466787245,0,243.21,72.16308543,13.42,60.22916653,0.722109987,-1.070440313,0,52.36,17.93793902,0,14.73395445,0.655566696,-1.299932518,0,303.49,99.34712658,86.79,107.246242,0.22474732,-1.599214619,0,299.09,97.10994452,110.22,109.9572091,0.135658603,-1.575441476,0,173.25,62.65541432,66.11,70.55725697,0.103406331,-1.702358898,0,352.88,108.4532423,19.25,85.00225037,0.918688184,-0.763129287,0,214.83,64.11008951,7.37,48.66314491,1.005357185,-0.486993236,0,99.66,24.8060219,3.52,19.51730236,0.897962564,-0.639931087,0,262.79,75.48708075,16.06,64.35879601,0.726975136,-1.016532382,0,41.91,7.189170199,0,5.702671233,0.872254105,-0.099380305,0,352.11,115.5859679,104.94,125.0265828,0.231468546,-1.573931654,0,289.74,64.61459729,67.65,73.28900231,0.402162973,-1.014908158,0,209.44,68.14616787,76.67,78.25553227,0.150904332,-1.534125918,0,1187.34,436.6811471,499.015,496.0014829,0.123991813,-1.612612502,0,1165.01,411.8934401,585.31,499.8152822,-0.044607428,-1.660368803,1
167,0.01,82.2642,23.7490842,41.1371,41.13712054,3.74E-08,-1.200000003,0,376.31,60.13760019,2.31,28.64834812,3.135076576,10.29689767,0,377.3,105.8294308,3.19,71.43017868,1.275231651,0.167085667,0,342.1,97.06151794,0,63.93022973,1.359155142,0.449052484,0,321.64,67.4027735,6.6,47.41362344,1.43693534,1.125940709,0,224.73,52.68737993,5.39,35.95982497,1.471271632,1.082348393,0,287.21,67.63508154,6.6,40.10356388,1.829815893,2.13119929,0,340.67,75.66780246,7.15,43.87965115,1.968164332,2.822649237,0,176,22.39999439,6.71,15.31438799,3.004750045,13.74220128,0,310.64,58.50337298,2.53,29.0036052,2.485652723,5.60377128,0,311.19,83.37398437,0,46.43879908,1.666160222,1.261867673,0,308.22,89.84992746,0,56.02715692,1.425501175,0.55017378,0,387.75,77.32577574,5.83,52.85824237,1.543165726,1.637892646,0,324.39,75.66157983,8.25,53.65448888,1.332801279,0.563280422,0,188.1,44.37713242,3.96,26.52707427,1.79239167,1.909548016,0,406.34,87.8817248,5.17,49.41509663,1.940101748,2.649755896,0,123.09,16.99318342,5.28,13.78905555,1.224449123,1.685899187,0,856.24,299.1892154,434.39,346.6798079,-0.015814175,-1.648986337,0,869.11,300.0390817,392.15,327.7135189,0.106114277,-1.650238067,1
168,0.01,52.9563,15.28860783,26.4831,26.48314619,5.12E-09,-1.200000123,0,447.15,146.820979,12.32,121.9575774,0.66084678,-1.248411725,0,349.25,101.9467611,13.09,83.36446375,0.788248014,-0.952640352,0,270.27,80.95754673,7.81,65.06414841,0.799141672,-0.926535353,0,264.88,54.41192159,14.63,42.56376888,1.326373499,1.151403899,0,105.82,26.90687692,4.29,20.00757931,1.156452253,0.09934698,0,372.35,98.19077574,42.35,81.08954494,1.048057736,-0.103687194,0,521.84,131.7669158,42.79,109.1063954,0.980527207,-0.256756728,0,149.71,35.20834134,18.04,28.62698074,1.18573897,0.37542791,0,361.13,118.8581975,20.57,106.2908648,0.50352801,-1.438680321,0,261.36,80.9669018,16.72,72.01327795,0.601702307,-1.233187883,0,222.75,69.11315995,7.59,58.46981873,0.658365063,-1.139035955,0,420.31,89.88212139,45.32,77.22132931,1.049519878,0.207824655,0,46.53,10.70182417,4.18,8.358296828,1.189384113,0.378256805,0,363.11,107.3354556,69.85,100.7427606,0.659602179,-0.891229669,0,290.18,76.58485945,34.32,66.30490937,0.975125058,-0.227655547,0,169.18,38.01761878,16.72,32.57333459,0.943781405,-0.246983999,0,1252.46,478.3882673,627.77,551.7804588,-0.058132758,-1.777440117,0,1127.94,446.1844101,596.805,521.9745921,-0.07595229,-1.780154905,1
169,0.01,53.5263,15.45314165,26.7681,26.76812653,1.18E-07,-1.199999965,0,451.11,149.3071869,20.68,128.9429124,0.634975213,-1.215688528,0,349.25,104.6347022,16.94,87.99112273,0.797951235,-0.845253638,0,254.32,77.7605953,7.81,64.92681674,0.746525693,-0.941204522,0,240.02,56.70648088,20.9,45.41960209,1.258280611,0.734854899,0,105.82,25.77914464,4.29,18.90438259,1.235335445,0.335565889,0,391.16,98.74539585,44.44,81.39975341,1.107615265,0.087754364,0,499.18,131.7459853,45.1,108.207635,1.033175346,-0.138645491,0,149.71,36.05908702,18.04,29.45199141,1.222564617,0.496337364,0,393.25,121.1575687,25.08,107.084702,0.580653467,-1.300617725,0,257.29,80.05487227,18.81,70.51887727,0.669426117,-1.099282056,0,218.13,66.2254238,9.46,55.89304876,0.706980933,-1.053567429,0,378.4,86.17067339,50.38,75.69526807,0.983324864,0.00993057,0,48.73,11.58046785,6.27,9.793534467,1.027980585,0.04050715,0,365.64,107.6092881,74.69,100.2983411,0.704323424,-0.769972093,0,283.25,72.60369172,34.32,63.65726508,0.936417652,-0.284965378,0,148.94,35.29371713,11.11,29.14841771,1.03010119,-0.042015288,0,1274.57,472.0263137,706.31,565.2442163,-0.132370129,-1.745824845,0,1136.52,438.0763618,570.46,512.0894545,-0.047475471,-1.744913646,1
170,0.01,49.8365,14.38800446,24.9233,24.9232554,1.17E-08,-1.200000133,0,471.02,153.0148453,16.5,128.8000241,0.649576948,-1.247943343,0,362.67,110.3579567,13.09,90.58144663,0.773700675,-0.980590182,0,272.47,78.85478437,7.81,64.09345104,0.798941688,-0.860044527,0,232.43,57.49468729,16.72,47.41342095,1.057939074,0.064763187,0,97.24,24.97189772,4.29,18.03081862,1.291673677,0.508213005,0,367.62,100.9415435,48.73,84.30058788,0.994254655,-0.268165256,0,490.27,126.9763837,31.57,99.65011236,1.137616149,0.062760936,0,156.53,38.13996977,18.04,30.02337881,1.27264883,0.543188966,0,351.89,120.0582481,13.64,102.3985012,0.586324616,-1.369991297,0,269.5,81.10687694,16.72,70.29849719,0.652294758,-1.188478839,0,222.75,65.93534336,3.74,53.10854735,0.769956585,-0.950046698,0,361.02,90.14621986,42.79,77.45410313,0.930580379,-0.292791794,0,50.82,11.05685596,4.18,9.009119181,1.048394335,0.0891054,0,370.59,111.279469,60.28,100.4600602,0.728963738,-0.791499316,0,254.76,69.96870049,34.32,61.28732544,0.908101228,-0.353166181,0,159.06,35.83318598,11.11,28.43811196,1.155419014,0.298287233,0,1273.36,477.6251615,694.21,562.8932404,-0.113777295,-1.767924145,0,1135.2,444.0484846,561.22,502.4542657,-0.023460641,-1.793821669,1
171,0.01,48.2266,13.92327013,24.1183,24.11831182,4.44E-08,-1.200000098,0,491.04,154.1648198,12.32,127.358447,0.691213727,-1.165342125,0,360.47,109.434799,15.07,90.00328634,0.774567545,-0.975219249,0,272.47,79.38893795,5.83,63.82059507,0.817714124,-0.819017037,0,234.3,57.11374521,16.72,47.33081277,1.066862477,0.139268595,0,116.71,25.9566049,4.29,18.66086253,1.286350899,0.563949356,0,351.23,103.1405791,50.82,87.13920382,0.950855557,-0.403899711,0,463.76,127.4286014,40.59,102.7900166,1.053469983,-0.152439892,0,163.46,36.69051085,15.73,28.75509019,1.305845499,0.69793392,0,377.08,120.2888471,11.44,100.5543915,0.657907934,-1.232659409,0,275.66,83.41329961,14.63,69.61955422,0.735039883,-1.039768614,0,225.06,63.05038547,3.74,49.68264151,0.860768298,-0.725236861,0,373.45,96.65087813,42.79,81.16289446,0.991538875,-0.160364087,0,52.91,11.95984426,6.27,9.764182044,1.075043214,0.152786696,0,373.12,111.9262203,52.91,99.04360771,0.776283875,-0.708465795,0,266.75,69.32509291,30.25,59.61427535,0.92693091,-0.33562945,0,141.35,35.14558883,13.86,28.6213249,1.053564578,-0.087393896,0,1328.58,479.0433245,721.27,565.8583143,-0.129317284,-1.766548136,0,1165.01,448.2389117,544.17,498.0628717,0.008097131,-1.798736186,1
172,0.01,49.2566,14.22058516,24.6333,24.63327603,1.52E-07,-1.19999994,0,500.94,152.7811803,14.41,125.3693626,0.739362223,-1.064789251,0,382.91,111.1467005,15.07,90.95381039,0.812725529,-0.863909149,0,277.09,80.1058207,5.83,63.32353431,0.881627076,-0.679199492,0,259.16,60.68597408,20.9,49.02163622,1.252548147,0.787901342,0,108.02,25.61251442,4.29,18.84849777,1.275468871,0.53007185,0,412.17,103.9760904,52.91,87.26215591,1.024122628,-0.133936129,0,501.49,129.8759503,42.79,106.0761307,1.054097911,-0.096010974,0,156.53,37.79866907,18.04,30.28572879,1.221707058,0.372849013,0,367.95,122.6654757,13.64,104.7731019,0.616195191,-1.273893578,0,300.41,89.68786018,16.72,76.72819326,0.672396914,-1.127723642,0,227.26,63.8550334,3.74,50.84420625,0.818127218,-0.822647751,0,445.06,99.57418251,42.79,83.27033496,1.056614909,0.126276298,0,40.26,9.498338552,0,7.053844905,1.130744517,0.077396169,0,397.43,114.4224559,52.91,99.36300447,0.834098742,-0.583967994,0,221.21,54.67841737,18.15,46.34782785,0.907476185,-0.257986404,0,154,32.99770114,11.11,26.40118352,1.079462806,0.037747979,0,1317.58,479.7428119,731.72,571.1408567,-0.137909992,-1.756857544,0,1135.86,450.401872,529.485,494.7816971,0.017415109,-1.809080574,1
173,0.01,55.0361,15.88901059,27.5231,27.52307367,1.11E-07,-1.199999967,0,262.24,67.95078454,6.93,48.37313953,1.158004386,-0.141994132,0,172.81,52.34773231,0,37.05599019,1.069462596,-0.432091739,0,184.25,55.33937071,0,40.02794876,1.019740772,-0.509041757,0,212.52,52.02285412,20.68,45.46371548,0.797667772,-0.54032011,0,296.67,81.55634328,46.53,73.77070858,0.740281304,-0.725232979,0,235.95,58.69608528,15.62,46.58873728,1.097655516,0.000702503,0,204.05,53.25705806,12.21,41.68134629,1.149029998,0.087540135,0,159.06,20.46003445,15.84,17.71487645,1.991632675,6.646244206,0,236.28,50.37219765,0,32.56353743,1.425129206,0.695730745,0,189.97,53.76697339,0,36.06105378,1.193481438,-0.116229168,0,159.72,42.57894864,0,27.24006904,1.299231885,0.147632964,0,267.63,72.84742177,25.41,63.60394259,0.759309301,-0.748567285,0,287.76,75.88586098,30.25,66.41995458,0.823014562,-0.54914235,0,224.73,58.51944919,11.88,46.41370458,1.045679672,-0.195262975,0,364.54,94.71551755,25.63,75.87811592,1.05388308,-0.13210017,0,169.73,27.21665853,21.12,23.84695676,1.77537586,5.083844204,0,783.64,298.6720306,418,350.6764626,-0.079030305,-1.788835231,0,860.31,310.7019605,462.66,372.0273347,-0.106999138,-1.732054794,1
174,0.01,53.8362,15.54262439,26.9231,26.92311551,5.01E-08,-1.200000059,0,244.97,47.62642106,4.07,28.62092125,2.164180546,4.553705255,0,360.47,99.49107603,3.74,71.83868314,1.038460086,-0.492651093,0,212.96,61.17688068,0,41.33066122,1.21151914,-0.043306852,0,251.57,49.16874198,18.81,43.42188707,0.841043534,-0.133699285,0,260.37,73.45706995,21.67,62.5080312,0.8596767,-0.634547661,0,296.89,83.25131272,55.11,77.30701523,0.630978103,-0.917977507,0,283.03,72.53352929,27.06,60.10703195,1.031607825,-0.116176442,0,215.49,31.12505184,24.75,24.41086738,2.673510168,10.00510687,0,297.55,47.7214234,0,23.69045319,2.800715769,8.418069445,0,302.5,82.53868788,0,53.22665862,1.26201602,0.074190018,0,286.55,73.2916463,0,46.85321694,1.364459894,0.453067947,0,307.89,74.7199941,15.07,59.50948923,1.055007482,0.007123498,0,120.89,31.84489682,14.74,26.56967868,1.01537193,-0.172652496,0,355.63,105.6546963,30.14,90.00147288,0.77151373,-0.82203013,0,365.42,105.2392003,14.08,77.75810921,1.140762426,-0.123189171,0,321.42,74.72438133,19.47,54.12982727,1.485919189,1.108134881,0,870.76,337.3843962,538.45,409.5450984,-0.202863943,-1.777180164,0,976.47,373.0184784,466.895,431.738906,-0.036608566,-1.760784893,1
175,0.01,47.2767,13.64904781,23.6433,23.64334499,1.38E-08,-1.200000142,0,293.04,90.82187067,0,62.19041244,1.120801509,-0.412400649,0,331.54,104.6475398,0,75.45169416,0.991709806,-0.651272401,0,117.48,28.88725059,0,18.29762056,1.467490145,0.855406004,0,201.41,47.30854407,10.45,41.14046531,0.782443831,-0.596506491,0,260.37,59.15025652,19.47,46.10058587,1.255936158,0.543111856,0,285.89,84.22057174,73.81,83.68566413,0.377256702,-1.366025971,0,394.02,106.3943244,58.63,90.94268613,0.969565105,-0.168797758,0,217.8,36.60716246,27.06,29.5198308,1.997744545,4.908774589,0,314.38,81.25735349,0,54.48536379,1.227800417,0.064315144,0,189.09,55.13838279,0,35.91071912,1.266609382,0.099645186,0,317.68,93.40660956,0,64.86926607,1.090697183,-0.382735991,0,191.73,46.85266557,7.48,34.48237098,1.266340616,0.558186903,0,82.83,20.03565883,4.18,15.21568951,1.161437986,0.175676698,0,311.08,94.74711453,32.67,84.5801819,0.60282939,-1.134931161,0,381.26,110.0657555,21.12,83.82421108,1.122930003,-0.110346256,0,291.06,90.14606412,36.19,72.12747462,1.057460693,-0.295635922,0,993.08,371.130845,603.9,447.3289594,-0.169313195,-1.742227568,0,1019.26,391.3948652,477.29,445.4952771,-0.022626866,-1.792408977,1
176,0.01,46.7767,13.50472048,23.3934,23.39336257,4.82E-08,-1.200000101,0,285.23,87.75849173,0,59.21221462,1.151636232,-0.344180859,0,310.86,99.55044633,0,69.35053228,1.044110515,-0.570055216,0,117.48,30.67330059,0,19.36402095,1.39604717,0.528533152,0,178.09,45.27692327,8.36,38.24282386,0.883447261,-0.330945692,0,235.51,61.78663215,21.67,49.89085507,1.08700266,-0.034412771,0,283.69,86.25843792,71.5,84.06417272,0.427859058,-1.290852793,0,387.2,107.3116762,60.94,94.36563275,0.848764593,-0.460249668,0,208.34,35.95971929,27.06,29.06447841,2.039631364,5.157868387,0,333.63,81.1152588,0,54.54485678,1.241443864,0.159911638,0,180.73,51.57861386,0,33.47672937,1.302731773,0.218477456,0,334.4,96.3921706,0,66.84287088,1.08054129,-0.404376695,0,202.4,40.49054929,4.95,28.7897841,1.502868555,1.714058682,0,70.18,19.04357375,0,14.04980761,1.093949593,-0.134185972,0,291.5,88.84081866,35.2,80.71349936,0.593812795,-1.095001657,0,427.02,119.4244968,24.2,94.43937366,1.010819,-0.366520684,0,283.47,90.96506462,39.05,75.33088286,0.93439096,-0.571322977,0,1027.73,374.9668078,601.48,443.5547307,-0.125846016,-1.745707468,0,1018.05,389.5814253,505.23,448.1878046,-0.05514118,-1.801461335,1
177,0.01,48.1266,13.89440474,24.0683,24.06831538,6.91E-08,-1.200000064,0,285.23,88.78345497,0,61.17119884,1.096597299,-0.469925454,0,319.11,101.1846449,0,70.64687721,1.067412564,-0.481454108,0,119.68,29.8456485,0,19.13760025,1.381780416,0.569775082,0,214.17,45.2303316,8.36,37.66317266,1.038140327,0.315077817,0,249.04,62.08338652,19.47,48.75696863,1.181023632,0.230647748,0,294.69,88.43644296,80.85,87.61473717,0.405986692,-1.276931819,0,398.53,106.5997741,58.63,92.93605859,0.880498607,-0.405529401,0,220.22,36.93255934,27.06,29.60039892,2.137489292,5.752885448,0,316.69,81.01632491,0,53.45241222,1.284609592,0.249598172,0,216.26,52.96365995,0,33.7992541,1.386213164,0.605600863,0,331.98,91.44611959,0,62.58094951,1.134597814,-0.247392827,0,197.12,41.39473676,7.48,30.2734947,1.422148959,1.376734096,0,75.24,19.74232275,0,14.84812591,1.069245173,-0.161759559,0,323.4,93.92703266,55.44,87.1125722,0.54962467,-1.133418214,0,397.76,114.4183924,24.2,90.51215043,1.014628918,-0.336178597,0,296.12,94.83244122,44.66,80.72089341,0.873141166,-0.689376536,0,1040.38,375.9815011,607.53,447.5270123,-0.138475303,-1.740377573,0,1042.36,393.1728052,495.77,453.2998525,-0.050416967,-1.789586456,1
178,0.01,48.0166,13.86265283,24.0133,24.0133193,1.04E-07,-1.200000016,0,296.89,91.55898649,0,66.30255727,0.971353513,-0.729426853,0,310.86,104.9616143,0,76.85644107,0.936312646,-0.775056693,0,113.08,30.04833921,0,19.81243857,1.299774304,0.280859488,0,192.94,43.49642094,10.45,38.00231987,0.796098161,-0.476620384,0,246.84,59.58986182,17.27,46.35574552,1.156949341,0.105916979,0,285.89,86.83510373,78.54,85.38276968,0.425412769,-1.234804185,0,371.36,101.3130721,47.3,86.78074552,0.914620351,-0.343399229,0,215.49,36.25577823,24.75,28.1329925,2.281461609,6.523050767,0,342.76,82.86894948,0,55.34521033,1.241795312,0.126472384,0,199.54,55.60178925,0,36.48227197,1.272211158,0.130049555,0,324.83,91.13360838,0,62.72270096,1.111106235,-0.313164561,0,238.37,42.31935517,7.48,31.1904519,1.507089643,2.299996036,0,85.25,19.88463826,4.18,14.99710954,1.139471004,0.081977199,0,333.19,93.9095701,40.26,86.32658892,0.545600076,-1.12928591,0,402.71,113.3390172,16.06,86.44717201,1.081803232,-0.211930065,0,298.65,92.90054855,39.05,75.84738234,0.955322799,-0.541709425,0,1045.11,376.9212616,582.945,447.62601,-0.122741619,-1.73761132,0,1016.07,395.540478,504.845,449.358888,-0.042139333,-1.805936706,1
179,0.01,47.7467,13.78471608,23.8783,23.8783288,1.26E-07,-1.199999984,0,279.29,89.56211431,0,62.73895497,1.06140883,-0.537808883,0,304.7,102.6237676,0,74.18980524,0.960702053,-0.746050699,0,117.48,29.48094062,0,19.30420524,1.35403348,0.553592788,0,228.58,47.07853573,12.54,41.80290262,0.795355013,-0.335842893,0,235.51,58.86208092,21.67,47.22225131,1.152458114,0.209065118,0,316.8,90.68966085,88,90.91054241,0.367711467,-1.314811207,0,378.18,103.2966016,63.36,91.3898199,0.869784988,-0.392025658,0,224.95,38.11011482,29.26,30.65947644,2.186978402,6.018078869,0,338.14,84.56693592,0,55.31622408,1.279937165,0.220892974,0,209.99,57.3242773,0,35.5964377,1.382305368,0.458593418,0,329.56,88.87408803,0,59.57222199,1.184855694,-0.103925812,0,202.4,43.79883277,4.95,30.92375288,1.411592096,1.190030716,0,70.18,18.9602635,0,13.75665759,1.190839403,0.154423828,0,320.87,94.69958909,22.66,84.6458178,0.586331253,-1.129822045,0,414.81,113.1596451,18.15,84.77265759,1.154134364,-0.028752298,0,296.12,93.97916444,27.83,74.3074534,1.012447961,-0.444090237,0,1036.42,378.4936544,639.65,458.2179581,-0.180979094,-1.73956764,0,1010.35,395.2403625,464.42,438.891223,0.011168492,-1.817130912,1
180,0.01,47.5967,13.74141763,23.8033,23.80333393,7.59E-08,-1.200000053,0,281.38,89.07807231,0,59.80337185,1.13084136,-0.394228338,0,302.61,99.43470107,0,67.47319118,1.091806229,-0.478204181,0,121.88,29.62858738,0,18.11027521,1.452968914,0.733963728,0,180.18,42.83051104,6.27,35.07895378,0.980841522,-0.054419465,0,217.47,59.96096264,19.47,46.55680672,1.172841452,0.146824937,0,301.29,89.13140877,66.77,85.62855252,0.459770756,-1.255786874,0,407.66,109.5806783,51.81,93.67412815,0.891027404,-0.452461024,0,220.22,38.36576533,27.06,29.96922269,2.081955963,5.196529207,0,342.76,81.94782301,0,53.41604622,1.285643816,0.232667023,0,212.08,53.888424,0,33.55866597,1.451216738,0.814642465,0,319.99,92.31255532,0,62.35634244,1.16483878,-0.163948863,0,189.09,42.18123615,7.48,30.54341807,1.376095137,0.898045289,0,82.83,20.01651328,4.18,15.38319958,1.081673141,-0.032161709,0,323.4,96.68161681,50.38,89.19835294,0.536318108,-1.200190682,0,431.97,116.6515474,24.2,91.61569538,1.024239083,-0.299325262,0,291.06,93.68970378,47.41,80.38215336,0.845768447,-0.735396455,0,1033.01,373.179047,566.83,436.2945021,-0.099725285,-1.75192363,0,1018.38,393.4325159,520.905,456.4538739,-0.075877611,-1.800563009,1
181,0.01,62.8456,18.14340513,31.4278,31.42780005,4.76E-11,-1.200000093,0,190.52,53.0611452,17.38,45.17028799,0.817114817,-0.742723387,0,228.03,76.7636399,19.8,66.8430183,0.61611826,-1.226772334,0,223.63,71.66643877,15.29,62.24041527,0.630375136,-1.171731245,0,346.17,103.1519521,86.68,104.0950565,0.310687715,-1.465534447,0,449.9,120.9401079,138.49,129.2837963,0.256036048,-1.409070238,0,234.52,61.62106314,39.49,58.04207319,0.7775786,-0.581904804,0,431.53,109.257835,118.8,111.5240032,0.493466656,-0.91084588,0,139.81,20.36739379,22,19.84849801,1.711863279,5.819068998,0,288.86,94.40663372,53.13,90.92743516,0.514062012,-1.316622776,0,217.36,57.31805924,11,47.86834208,0.771065815,-0.858255954,0,279.29,92.16184647,21.12,82.19928083,0.508698577,-1.392381134,0,361.68,86.50717299,56.54,82.97216866,0.552400422,-0.983457416,0,160.6,45.64000549,40.04,46.48346221,0.427124781,-1.197079303,0,234.08,54.74743076,25.41,48.38860621,0.943884028,-0.261133032,0,271.59,77.05525657,67.65,76.10577088,0.529580431,-1.008514515,0,182.05,32.87742863,39.82,35.63436436,0.710205803,0.740475583,0,1342,500.1986496,750.86,597.0471488,-0.147083188,-1.804635009,0,1089.22,415.8558287,632.72,510.5794304,-0.164423464,-1.750396034,1
182,0.01,44.1769,12.75421746,22.0935,22.09345346,4.65E-09,-1.20000018,0,231.11,60.61003173,0,33.77007469,1.585206345,0.938999515,0,193.27,56.07530022,0,33.99789271,1.425855992,0.461511185,0,352.88,102.8629753,0,61.28688094,1.484565007,0.67909227,0,224.18,51.3101072,10.34,39.97795383,1.088556134,0.037561706,0,194.59,56.51837688,16.94,49.761555,0.623250003,-1.144050101,0,240.35,71.28881611,13.64,52.47756904,1.177768175,-0.054046141,0,295.9,79.93421394,15.18,59.7863943,1.203054807,0.132760071,0,290.62,67.05205031,14.08,42.00543459,1.93735627,2.74395681,0,175.34,40.86902605,0,19.65705976,2.032179209,2.634386733,0,206.91,53.94132611,0,28.61157764,1.708198268,1.352094038,0,279.95,73.36872193,0,38.33248529,1.791172412,1.692058223,0,308,78.36903393,8.47,60.73984382,1.038475045,-0.104235957,0,209.55,59.46888334,24.75,53.3821435,0.596397108,-1.165435369,0,216.59,63.04467085,14.19,48.0861589,1.102735559,-0.213890327,0,405.79,117.4968155,23.1,91.9546967,1.057899214,-0.239982974,0,300.41,71.24913646,16.94,46.16053644,1.825144943,2.191048199,0,912.89,330.2657974,487.575,373.0637551,-0.059837662,-1.768700756,0,903.65,359.7226133,456.5,386.924502,0.01641777,-1.823905289,1
